reference_evaluation_panel,label,officialname,data_source_id,oaire_result_type,openairecompatibility,works,works_prop,projects_with_repo_works,projects,projects_prop
PE08,PE08: Products and Processes Engineering,DESY Publication Database,opendoar____::b9d487a30398d42ecff55c228ed5652b,publication,"OpenAIRE 3.0 (OA, funding)",7,0.002563163676309044,5,511,0.009784735812133072
PE08,PE08: Products and Processes Engineering,DI-fusion,opendoar____::c5866e93cab1776890fe343c9e7063fb,publication,OpenAIRE Basic (DRIVER OA),22,0.008055657268399853,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Digital Library of Slovenia,opendoar____::c24fe9f765a44048868b5a620f05678e,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Digital Repository of University of Zaragoza,opendoar____::59f51fd6937412b7e56ded1ea2470c25,publication,OpenAIRE Basic (DRIVER OA),49,0.01794214573416331,7,511,0.0136986301369863
PE08,PE08: Products and Processes Engineering,DIGITAL.CSIC,opendoar____::c9f95a0a5af052bffce5c89917335f67,publication,"OpenAIRE 3.0 (OA, funding)",176,0.06444525814719883,33,511,0.06457925636007827
PE08,PE08: Products and Processes Engineering,Diposit Digital de Documents de la UAB,opendoar____::186a157b2992e7daed3677ce8e9fe40f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",59,0.021603808128890515,10,511,0.019569471624266144
PE08,PE08: Products and Processes Engineering,Diposit Digital de la Universitat de Barcelona,opendoar____::1ce927f875864094e3906a4a0b5ece68,publication,"OpenAIRE 3.0 (OA, funding)",19,0.006957158549981692,7,511,0.0136986301369863
PE08,PE08: Products and Processes Engineering,DLR publication server,opendoar____::84f0f20482cde7e5eacaf7364a643d33,publication,OpenAIRE PubRepos v4.0,3,0.0010984987184181618,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Document Server@UHasselt,opendoar____::65b9eea6e1cc6bb9f0cd2a47751a186f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",21,0.007689491028927133,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,DSpace at VU,opendoar____::0c74b7f78409a4022a2c4c5a5ca3ee19,publication,collected from a compatible aggregator,4,0.0014646649578908824,4,511,0.007827788649706457
PE08,PE08: Products and Processes Engineering,DSpace@MIT,opendoar____::2a38a4a9316c49e5a833517c45d31070,publication,OpenAIRE Basic (DRIVER OA),3,0.0010984987184181618,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,Durham Research Online,opendoar____::cd00692c3bfe59267d5ecfac5310286c,publication,OpenAIRE Basic (DRIVER OA),1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,E-Prints Complutense,opendoar____::069059b7ef840f0c74a814ec9237b6ec,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",74,0.027096301720981326,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,e-Prints Soton,opendoar____::01386bd6d8e091c2ab4c7c7de644d37b,publication,OpenAIRE Basic (DRIVER OA),2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,e-space at Manchester Metropolitan University,opendoar____::76dc611d6ebaafc66cc0879c71b5db5c,publication,OpenAIRE Basic (DRIVER OA),2,7.323324789454412e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Edinburgh Research Explorer,opendoar____::512fc3c5227f637e41437c999a2d3169,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",10,0.003661662394727206,7,511,0.0136986301369863
PE08,PE08: Products and Processes Engineering,edoc,opendoar____::8bdb5058376143fa358981954e7626b8,publication,OpenAIRE Basic (DRIVER OA),2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,engrXiv,share_______::9363b435abf4f62a6cd90fc4f5dab24f,publication,OpenAIRE Basic (DRIVER OA),8,0.0029293299157817647,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Enlighten,opendoar____::82aa4b0af34c2313a562076992e50aa3,publication,collected from a compatible aggregator,5,0.001830831197363603,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,Erasmus University Institutional Repository,opendoar____::9c3b1830513cc3b8fc4b76635d32e692,publication,collected from a compatible aggregator,1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,eResearch@Ozyegin,opendoar____::4e87337f366f72daa424dae11df0538c,publication,"OpenAIRE 3.0 (OA, funding)",4,0.0014646649578908824,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,ESC publication,opendoar____::cc9657884708170e160c8372d92f3535,publication,collected from a compatible aggregator,2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,eScholarship - University of California,opendoar____::89f0fd5c927d466d6ec9a21b9ac34ffa,publication,OpenAIRE Basic (DRIVER OA),42,0.015378982057854266,12,511,0.023483365949119372
PE08,PE08: Products and Processes Engineering,ETH Zürich Research Collection,re3data_____::8ac60f4c88018b79a528ceb336266c6b,publication,"OpenAIRE Data (funded, referenced datasets)",44,0.016111314536799707,20,511,0.03913894324853229
PE08,PE08: Products and Processes Engineering,Europe PubMed Central,opendoar____::8b6dd7db9af49e67306feb59a8bdc52c,publication,collected from a compatible aggregator,775,0.28377883559135847,193,511,0.3776908023483366
PE08,PE08: Products and Processes Engineering,Explore Bristol Research,opendoar____::f12f2b34a0c3174269c19e21c07dee68,publication,OpenAIRE Basic (DRIVER OA),19,0.006957158549981692,6,511,0.011741682974559686
PE08,PE08: Products and Processes Engineering,FigShare,opendoar____::4b86abe48d358ecf194c56c69108433e,publication,not available,21,0.007689491028927133,12,511,0.023483365949119372
PE08,PE08: Products and Processes Engineering,Flore (Florence Research Repository),opendoar____::06eb61b839a0cefee4967c67ccb099dc,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Fraunhofer-ePrints,opendoar____::00ac8ed3b4327bdd4ebbebcb2ba10a00,publication,"OpenAIRE 3.0 (OA, funding)",15,0.005492493592090809,11,511,0.021526418786692758
PE08,PE08: Products and Processes Engineering,GFZ German Research Centre for Geosciences,opendoar____::1c9ac0159c94d8d0cbedc973445af2da,publication,OpenAIRE Basic (DRIVER OA),1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Ghent University Academic Bibliography,opendoar____::fe73f687e5bc5280214e0486b273a5f9,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",17,0.006224826071036251,6,511,0.011741682974559686
PE08,PE08: Products and Processes Engineering,GNOSIS Institutional Repository,opendoar____::bf499a12e998d178afd964adf64a60cb,publication,"OpenAIRE 3.0 (OA, funding)",2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,GREDOS,opendoar____::daa96d9681a21445772454cbddf0cac1,publication,OpenAIRE PubRepos v4.0,2,7.323324789454412e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,HAL,opendoar____::7e7757b1e12abcb736ab9a754ffb617a,publication,"OpenAIRE 3.0 (OA, funding)",313,0.11461003295496155,78,511,0.15264187866927592
PE08,PE08: Products and Processes Engineering,HELDA - Digital Repository of the University of Helsinki,opendoar____::06a81a4fb98d149f2d31c68828fa6eb2,publication,"OpenAIRE 3.0 (OA, funding)",8,0.0029293299157817647,4,511,0.007827788649706457
PE08,PE08: Products and Processes Engineering,Hereon Publication Database,opendoar____::c3535febaff29fcb7c0d20cbe94391c7,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,HVL Open,opendoar____::174f8f613332b27e9e8a5138adb7e920,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,HZB Repository,opendoar____::2122c699d5e3d2fa6690771845bd7904,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,idUS. Depósito de Investigación Universidad de Sevilla,opendoar____::79514e888b8f2acacc68738d0cbb803e,publication,"OpenAIRE 3.0 (OA, funding)",3,0.0010984987184181618,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,ILL-ESRF publications,openaire____::c2e8198ce137dc8d1a11eafa1ab30bbf,publication,"OpenAIRE 3.0 (OA, funding)",11,0.004027828634199927,6,511,0.011741682974559686
PE08,PE08: Products and Processes Engineering,Infoscience - EPFL scientific publications,opendoar____::eecca5b6365d9607ee5a9d336962c534,publication,OpenAIRE PubRepos v4.0,109,0.039912120102526545,20,511,0.03913894324853229
PE08,PE08: Products and Processes Engineering,INRIA a CCSD electronic archive server,opendoar____::9766527f2b5d3e95d4a733fcfb77bd7e,publication,"OpenAIRE 3.0 (OA, funding)",3,0.0010984987184181618,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,Institutional Repository,opendoar____::3210ddbeaa16948a702b6049b8d9a202,publication,collected from a compatible aggregator,2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Institutional Repository Universiteit Antwerpen,opendoar____::a03fa30821986dff10fc66647c84c9c3,publication,"OpenAIRE 3.0 (OA, funding)",2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Institutionelles Repositorium der Leibniz Universität Hannover,opendoar____::e52ad5c9f751f599492b4f087ed7ecfc,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,IRIS - Institutional Research Information System of the University of Trento,opendoar____::72007983849f4fcb0ad565439834756b,publication,"OpenAIRE 3.0 (OA, funding)",36,0.013181984621017943,5,511,0.009784735812133072
PE08,PE08: Products and Processes Engineering,IRIS - Università degli Studi di Catania,opendoar____::096ffc299200f51751b08da6d865ae95,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,IRIS UNIMORE - Archivio istituzionale della ricerca - Università di Modena e Reggio Emilia,opendoar____::f35fd567065af297ae65b621e0a21ae9,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,JAIRO,openaire____::fffd45256148b1de3114788f21179083,publication,OpenAIRE Basic (DRIVER OA),2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,JKU ePub,opendoar____::8d9766a69b764fefc12f56739424d136,publication,OpenAIRE Basic (DRIVER OA),12,0.004393994873672647,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Juelich Shared Electronic Resources,opendoar____::8a1ee9f2b7abe6e88d1a479ab6a42c5e,publication,"OpenAIRE 3.0 (OA, funding)",11,0.004027828634199927,6,511,0.011741682974559686
PE08,PE08: Products and Processes Engineering,Keele Research Repository,opendoar____::26505e0494662534f633586941b77d0c,publication,collected from a compatible aggregator,3,0.0010984987184181618,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,King's Research Portal,opendoar____::566a9968b43628588e76be5a85a0f9e8,publication,OpenAIRE Basic (DRIVER OA),4,0.0014646649578908824,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,KISTI Open Repository,openaire____::09da65eaaa6deac2f785df1e0ae95a06,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,KITopen,opendoar____::52c409f1571f500e28f490a302a12540,publication,"OpenAIRE 3.0 (OA, funding)",21,0.007689491028927133,11,511,0.021526418786692758
PE08,PE08: Products and Processes Engineering,Koç University Suna Kıraç Library’s New Digital Collections Portal,opendoar____::b6e710870acb098e584277457ba89d68,publication,OpenAIRE Basic (DRIVER OA),33,0.012083485902599781,4,511,0.007827788649706457
PE08,PE08: Products and Processes Engineering,Kölner UniversitätsPublikationsServer,opendoar____::84d9ee44e457ddef7f2c4f25dc8fa865,publication,OpenAIRE Basic (DRIVER OA),5,0.001830831197363603,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,LAReferencia - Red Federada de Repositorios Institucionales de Publicaciones Científicas Latinoamericanas,opendoar____::dc6e224a8d74ce03bf301152d6e33e97,publication,"OpenAIRE 3.0 (OA, funding)",2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Leiden University Repository,opendoar____::854d6fae5ee42911677c739ee1734486,publication,collected from a compatible aggregator,1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Lille Open Archive,opendoar____::0b0b0994d12ad343511adfbfc364256e,publication,"OpenAIRE 3.0 (OA, funding)",21,0.007689491028927133,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Lirias,opendoar____::fe709c654eac84d5239d1a12a4f71877,publication,"OpenAIRE 3.0 (OA, funding)",64,0.023434639326254118,10,511,0.019569471624266144
PE08,PE08: Products and Processes Engineering,LJMU Research Online,opendoar____::1cfead9959b76ce44a847c850b61c587,publication,collected from a compatible aggregator,2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,LSE Research Online,opendoar____::7eabe3a1649ffa2b3ff8c02ebfd5659f,publication,OpenAIRE Basic (DRIVER OA),1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Lund University Publications,opendoar____::2cbca44843a864533ec05b321ae1f9d1,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",38,0.013914317099963384,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,MACAU: Open Access Repository of Kiel University,opendoar____::68264bdb65b97eeae6788aa3348e553c,publication,"OpenAIRE 3.0 (OA, funding)",2,7.323324789454412e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,MediaTUM,opendoar____::ebd9629fc3ae5e9f6611e2ee05a31cef,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",2,7.323324789454412e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,MPG.PuRe,opendoar____::958adb57686c2fdec5796398de5f317a,publication,"OpenAIRE 3.0 (OA, funding)",50,0.01830831197363603,11,511,0.021526418786692758
PE08,PE08: Products and Processes Engineering,Northumbria Research Link,opendoar____::e94f63f579e05cb49c05c2d050ead9c0,publication,collected from a compatible aggregator,2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Norwegian Open Research Archives,driver______::4dc196be332447baf11e431bd838e81c,publication,OpenAIRE Basic (DRIVER OA),4,0.0014646649578908824,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,Nottingham Research Repository,opendoar____::56c51a39a7c77d8084838cc920585bd0,publication,collected from a compatible aggregator,2,7.323324789454412e-4,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,OAPEN Library,opendoar____::761c7920f470038d4c8a619c79eddd62,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Online Research Database In Technology,opendoar____::147702db07145348245dc5a2f2fe5683,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",27,0.009886488465763456,11,511,0.021526418786692758
PE08,PE08: Products and Processes Engineering,Open Access Repository of the Scientific Information Service for Mobility and Transport Research (FID move),opendoar____::5c645cc19a53ac1dfb155840d886050c,publication,"OpenAIRE 3.0 (OA, funding)",1,3.661662394727206e-4,1,511,0.0019569471624266144
PE08,PE08: Products and Processes Engineering,Open Archive Toulouse Archive Ouverte,opendoar____::e1d5be1c7f2f456670de3d53c7b54f4a,publication,OpenAIRE Basic (DRIVER OA),3,0.0010984987184181618,3,511,0.005870841487279843
PE08,PE08: Products and Processes Engineering,Open Repository and Bibliography - Luxembourg,opendoar____::18ad9899f3f21a5a1583584d5f11c0c0,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",21,0.007689491028927133,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Open Repository and Bibliography - University of Liège,opendoar____::76cf99d3614e23eabab16fb27e944bf9,publication,OpenAIRE PubRepos v4.0,7,0.002563163676309044,2,511,0.003913894324853229
PE08,PE08: Products and Processes Engineering,Open Science Framework,re3data_____::e9ccec69196dfd1b2247ef8f8d2c5919,publication,collected from a compatible aggregator,1,3.661662394727206e-4,1,511,0.0019569471624266144
