reference_evaluation_panel,officialname,oaire_result_type,openairecompatibility,data_source_id,works,projects_with_repo_works,reference_evaluation_panel_title,projects,prop
SH03_REF,Spiral - Imperial College Digital Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::995e1fda4a2b5f55ef0df50868bf2a8f,5,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,SPIRE - Sciences Po Institutional REpository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::1bd4b29a8e0afccd9923fe29cecb4b29,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,SpringerOpen,publication,collected from a compatible aggregator,openaire____::8fc45174756b8d6bb1cfbd82c5e63a4e,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Surrey Research Insight,publication,OpenAIRE Basic (DRIVER OA),opendoar____::496e05e1aea0a9c4655800e8a7b9ea28,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Sussex Research Online,publication,collected from a compatible aggregator,opendoar____::ea159dc9788ffac311592613b7f71fbb,6,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,The University of Manchester - Institutional Repository,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::b994697479c5716eda77e8e9713e5f0f,3,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Theses@asb,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::5dec707028b05bcbd3a1db5640f842c5,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Tilburg University Repository,publication,collected from a compatible aggregator,opendoar____::01f78be6f7cad02658508fe4616098a9,19,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,TNO Repository - hosted by TU Delft Library,publication,collected from a compatible aggregator,openaire____::1f35f7c7fa4f731c8c3a2aa5b367e4f0,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Trepo - Institutional Repository of Tampere University,publication,OpenAIRE Basic (DRIVER OA),opendoar____::812214fb8e7066bfa6e32c626c2c688b,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,TU Delft Repository,publication,collected from a compatible aggregator,opendoar____::c9892a989183de32e976c6f04e700201,33,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,UM Publications,publication,collected from a compatible aggregator,opendoar____::fe9fc289c3ff0af142b6d3bead98a923,9,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Universiteit Twente Repository,publication,collected from a compatible aggregator,opendoar____::8dd48d6a2e2cad213179a3992c0be53c,3,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,Universiteit van Amsterdam Digital Academic Repository,publication,collected from a compatible aggregator,opendoar____::bc6dc48b743dc5d013b1abaebd2faed2,38,10,"The Social World, Diversity, Population",253,0.039525691699604744
SH03_REF,University of Bath's research portal,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8d9a0adb7c204239c9635426f35c9522,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,University of East Anglia digital repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6a5889bb0190d0211a991f47bb19a777,14,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,University of Liverpool Repository,publication,collected from a compatible aggregator,opendoar____::459a4ddcb586f24efd9395aa7662bc7c,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,University of Oulu Repository - Jultika,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::af5d5ef24881f3c3049a7b9bfe74d58b,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,University of Salford Institutional Repository,publication,collected from a compatible aggregator,opendoar____::692f93be8c7a41525c0baf2076aecfb4,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,University of Southern Denmark Research Output,publication,OpenAIRE Basic (DRIVER OA),opendoar____::1aa057313c28fa4a40c5bc084b11d276,12,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Univerzitní repozitář Masarykovy univerzity,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::4ad13f04ef4373992c9d3046200aa350,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,UPF Digital Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a14ac55a4f27472c5d894ec1c3c743d2,15,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Utrecht University Repository,publication,collected from a compatible aggregator,opendoar____::38b3eff8baf56627478ec76a704e9b52,11,8,"The Social World, Diversity, Population",253,0.03162055335968379
SH03_REF,VBN,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8e2cfdc275761edc592f73a076197c33,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Wageningen Staff Publications,publication,collected from a compatible aggregator,opendoar____::d709f38ef758b5066ef31b18039b8ce5,14,7,"The Social World, Diversity, Population",253,0.02766798418972332
SH03_REF,Warwick Research Archives Portal Repository,publication,collected from a compatible aggregator,opendoar____::0e9fa1f3e9e66792401a6972d477dcc3,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,White Rose Research Online,publication,collected from a compatible aggregator,opendoar____::ffd52f3c7e12435a724a8f30fddadd9c,22,7,"The Social World, Diversity, Population",253,0.02766798418972332
SH03_REF,Zenodo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::358aee4cc897452c00244351e4d91f69,21,11,"The Social World, Diversity, Population",253,0.043478260869565216
SH03_REF,Zenodo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::358aee4cc897452c00244351e4d91f69,6,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Zurich Open Repository and Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0efe32849d230d7f53049ddc4a4b0c60,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH04_REF,Aaltodoc Publication Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::3a066bda8c96b9478bb0512f0a43028c,3,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,ACU Research Bank,publication,OpenAIRE Basic (DRIVER OA),opendoar____::c203e4a1bdef9372cb9864bfc9b511cc,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Agder University Research Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::59e0b2658e9f2e77f8d4d83f8d07ca84,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Anglia Ruskin Research Online,publication,collected from a compatible aggregator,opendoar____::8c3039bd5842dca3d944faab91447818,3,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Apollo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2723d092b63885e0d7c260cc007e8b9d,49,27,The Human Mind and Its Complexity,335,0.08059701492537313
SH04_REF,Archive ouverte UNIGE,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::f0dd4a99fba6075a9494772b58f95280,4,4,The Human Mind and Its Complexity,335,0.011940298507462687
SH04_REF,Archivio della Ricerca - Università di Pisa,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::460b491b917d4185ed1f5be97229721a,13,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Archivio della ricerca della Scuola Superiore Sant'Anna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::cb16b8498f74ba6b6a6873518624168c,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Archivio della ricerca- Università di Roma La Sapienza,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::dc727151e5d55dde1e950767cf861ca5,19,7,The Human Mind and Its Complexity,335,0.020895522388059702
SH04_REF,Archivio Istituzionale,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,24,4,The Human Mind and Its Complexity,335,0.011940298507462687
SH04_REF,Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,6,6,The Human Mind and Its Complexity,335,0.01791044776119403
SH04_REF,Archivio istituzionale della Ricerca - Bocconi,publication,OpenAIRE Basic (DRIVER OA),opendoar____::385822e359afa26d52b5b286226f2cea,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Archivio Istituzionale della Ricerca - Università degli Studi della Campania &quot;Luigi Vanvitelli&quot;,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7d571e5c15bad5ef8c4352ce7a1d9e78,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Archivio istituzionale della ricerca - Università degli Studi di Udine,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::07845cd9aefa6cde3f8926d25138a3a2,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Archivio istituzionale della ricerca - Università di Padova,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a22d33b4a00c165507a61f3bed4b5149,4,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::17326d10d511828f6b34fa6d751739e2,2,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Archivio Istituzionale della Ricerca- Università degli Studi di Messina,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a8badd37c221a3f19d9ad0ac2196849a,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,ARCHIVO DIGITAL PARA LA DOCENCIA Y LA INVESTIGACION,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::02b1be0d48924c327124732726097157,11,4,The Human Mind and Its Complexity,335,0.011940298507462687
SH04_REF,arXiv.org e-Print Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6f4922f45568161a8cdf4ad2299f6d23,52,27,The Human Mind and Its Complexity,335,0.08059701492537313
SH04_REF,Aston Publications Explorer,publication,collected from a compatible aggregator,opendoar____::351b33587c5fdd93bd42ef7ac9995a28,7,3,The Human Mind and Its Complexity,335,0.008955223880597015
SH04_REF,BASE (Open Access Aggregator),publication,"OpenAIRE 3.0 (OA, funding)",openaire____::df45502607927471ecf8a6ae83683ff5,2,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Bern Open Repository and Information System (BORIS),publication,OpenAIRE Basic (DRIVER OA),opendoar____::6917ff2a7b53421ff4066020e2d89eec,3,3,The Human Mind and Its Complexity,335,0.008955223880597015
SH04_REF,bioRxiv,publication,OpenAIRE Basic (DRIVER OA),share_______::bbd802baad85d1fd440f32a7a3a2c2b1,76,45,The Human Mind and Its Complexity,335,0.13432835820895522
SH04_REF,Birkbeck Institutional Research Online,publication,collected from a compatible aggregator,opendoar____::34173cb38f07f89ddbebc2ac9128303f,13,7,The Human Mind and Its Complexity,335,0.020895522388059702
SH04_REF,BOA - Bicocca Open Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a0833c8a1817526ac555f8d67727caf6,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Brunel University Research Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::acf4b89d3d503d8252c9c4ba75ddbf6d,2,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Central Archive at the University of Reading,publication,collected from a compatible aggregator,opendoar____::b29eed44276144e4e8103a661f9a78b7,11,5,The Human Mind and Its Complexity,335,0.014925373134328358
SH04_REF,Central Lancashire Online Knowledge,publication,collected from a compatible aggregator,opendoar____::e1314fc026da60d837353d20aefaf054,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,City Research Online,publication,collected from a compatible aggregator,opendoar____::0233f3bb964cf325a30f8b1c2ed2da93,6,3,The Human Mind and Its Complexity,335,0.008955223880597015
SH04_REF,CONICET Digital,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fd9dcf1d146272bb05c490d790b6da52,2,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Copenhagen University Research Information System,publication,OpenAIRE Basic (DRIVER OA),opendoar____::030e65da2b1c944090548d36b244b28d,10,10,The Human Mind and Its Complexity,335,0.029850746268656716
SH04_REF,Cronfa at Swansea University,publication,OpenAIRE Basic (DRIVER OA),opendoar____::bcb41ccdc4363c6848a1d760f26c28a0,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,DCU Online Research Access Service,publication,OpenAIRE Basic (DRIVER OA),opendoar____::07e1cd7dca89a1678042477183b7ac3f,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,De Montfort University Open Research Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a4300b002bcfb71f291dac175d52df94,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,DI-fusion,publication,OpenAIRE Basic (DRIVER OA),opendoar____::c5866e93cab1776890fe343c9e7063fb,3,4,The Human Mind and Its Complexity,335,0.011940298507462687
SH04_REF,Digital Access to Scholarship at Harvard,publication,OpenAIRE Basic (DRIVER OA),opendoar____::8f19793b2671094e63a15ab883d50137,5,5,The Human Mind and Its Complexity,335,0.014925373134328358
SH04_REF,DIGITAL.CSIC,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::c9f95a0a5af052bffce5c89917335f67,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Diposit Digital de Documents de la UAB,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::186a157b2992e7daed3677ce8e9fe40f,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Diposit Digital de la Universitat de Barcelona,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::1ce927f875864094e3906a4a0b5ece68,5,4,The Human Mind and Its Complexity,335,0.011940298507462687
SH04_REF,DSpace at Open Universiteit Nederland,publication,collected from a compatible aggregator,opendoar____::e165421110ba03099a1c0393373c5b43,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,DSpace at VU,publication,collected from a compatible aggregator,opendoar____::0c74b7f78409a4022a2c4c5a5ca3ee19,126,25,The Human Mind and Its Complexity,335,0.07462686567164178
SH04_REF,Durham Research Online,publication,OpenAIRE Basic (DRIVER OA),opendoar____::cd00692c3bfe59267d5ecfac5310286c,6,4,The Human Mind and Its Complexity,335,0.011940298507462687
SH04_REF,e-Prints Soton,publication,OpenAIRE Basic (DRIVER OA),opendoar____::01386bd6d8e091c2ab4c7c7de644d37b,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,EconStor,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::7fea637fd6d02b8f0adf6f7dc36aed93,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Edinburgh Research Explorer,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::512fc3c5227f637e41437c999a2d3169,54,14,The Human Mind and Its Complexity,335,0.041791044776119404
SH04_REF,edoc-Server. Open-Access-Publikationsserver der Humboldt-Universität zu Berlin,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::9fc3d7152ba9336a670e36d0ed79bc43,4,3,The Human Mind and Its Complexity,335,0.008955223880597015
SH04_REF,Education and Research Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::7e9e346dc5fd268b49bf418523af8679,1,1,The Human Mind and Its Complexity,335,0.0029850746268656717
SH04_REF,Enlighten,publication,collected from a compatible aggregator,opendoar____::82aa4b0af34c2313a562076992e50aa3,39,6,The Human Mind and Its Complexity,335,0.01791044776119403
SH04_REF,ePLUS,publication,OpenAIRE Basic (DRIVER OA),opendoar____::29e1c59be16c852670e3be302e8c303b,18,2,The Human Mind and Its Complexity,335,0.005970149253731343
SH04_REF,Erasmus University Institutional Repository,publication,collected from a compatible aggregator,opendoar____::9c3b1830513cc3b8fc4b76635d32e692,19,5,The Human Mind and Its Complexity,335,0.014925373134328358
SH04_REF,eScholarship - University of California,publication,OpenAIRE Basic (DRIVER OA),opendoar____::89f0fd5c927d466d6ec9a21b9ac34ffa,7,6,The Human Mind and Its Complexity,335,0.01791044776119403
SH04_REF,ETH Zürich Research Collection,publication,"OpenAIRE Data (funded, referenced datasets)",re3data_____::8ac60f4c88018b79a528ceb336266c6b,5,4,The Human Mind and Its Complexity,335,0.011940298507462687
